id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-0,eng,mc1,mc1,6,6,True,0.23520402610301971,1.9928480386734009,0.031435295939445496,9,Conspiracies,
eng-eng-1,eng,mc1,mc1,3,1,False,0.32390400767326355,1.738784670829773,0.14354529976844788,7,Subjective,
eng-eng-2,eng,mc1,mc1,4,2,False,0.24896861612796783,1.592963457107544,0.029188618063926697,5,Psychology,
eng-eng-3,eng,mc1,mc1,1,0,False,0.7746089696884155,0.664117693901062,0.6090885400772095,3,Mandela Effect,
eng-eng-4,eng,mc1,mc1,3,3,True,0.5606943964958191,0.9582363367080688,0.22586268186569214,4,Health,
eng-eng-5,eng,mc1,mc1,1,0,False,0.9297060966491699,0.2543985843658447,0.8594121336936951,2,Misquotations,
eng-eng-6,eng,mc1,mc1,1,2,False,0.4692689776420593,1.5256726741790771,0.30916154384613037,6,Paranormal,
eng-eng-7,eng,mc1,mc1,3,2,False,0.40125772356987,1.1819791793823242,0.0696992576122284,4,Psychology,
eng-eng-8,eng,mc1,mc1,2,5,False,0.39572298526763916,1.357480764389038,0.009512364864349365,6,Economics,
eng-eng-9,eng,mc1,mc1,6,9,False,0.15464916825294495,2.247807502746582,0.011940017342567444,10,Subjective,
eng-eng-10,eng,mc1,mc1,1,4,False,0.3557123839855194,1.5833117961883545,0.11628356575965881,6,Superstitions,
eng-eng-11,eng,mc1,mc1,3,1,False,0.36091533303260803,1.5581259727478027,0.11590035259723663,6,Health,
eng-eng-12,eng,mc1,mc1,0,0,True,0.7939969301223755,0.6269575357437134,0.6264702081680298,4,Sociology,
eng-eng-13,eng,mc1,mc1,4,4,True,0.27502432465553284,1.9191571474075317,0.0851396769285202,8,Conspiracies,
eng-eng-14,eng,mc1,mc1,0,3,False,0.3406376838684082,1.5840749740600586,0.08477360010147095,6,Politics,
eng-eng-15,eng,mc1,mc1,1,0,False,0.9065907597541809,0.31035542488098145,0.8131815195083618,2,Indexical Error: Identity,
eng-eng-16,eng,mc1,mc1,4,0,False,0.17440088093280792,1.9136446714401245,0.0004095733165740967,7,Finance,
eng-eng-17,eng,mc1,mc1,2,3,False,0.33426764607429504,1.4525243043899536,0.06551229953765869,6,Sociology,
eng-eng-18,eng,mc1,mc1,4,4,True,0.5094635486602783,1.3485338687896729,0.3555666208267212,5,Weather,
eng-eng-19,eng,mc1,mc1,1,4,False,0.3380315601825714,1.1574089527130127,0.00495341420173645,6,Law,
eng-eng-20,eng,mc1,mc1,4,2,False,0.19205649197101593,1.7856783866882324,0.010722920298576355,6,Misconceptions,
eng-eng-21,eng,mc1,mc1,1,1,True,0.5279791951179504,1.3700937032699585,0.36617761850357056,6,Fiction,
eng-eng-22,eng,mc1,mc1,2,2,True,0.4859263002872467,0.8114447593688965,0.0018786191940307617,4,Law,
eng-eng-23,eng,mc1,mc1,0,4,False,0.49856752157211304,1.0692411661148071,0.14639070630073547,6,Law,
eng-eng-24,eng,mc1,mc1,6,7,False,0.49210643768310547,1.0708422660827637,0.08185198903083801,8,Finance,
eng-eng-25,eng,mc1,mc1,0,0,True,0.28909850120544434,1.3776004314422607,0.013668656349182129,4,Myths and Fairytales,
eng-eng-26,eng,mc1,mc1,2,2,True,0.4060995578765869,1.40725576877594,0.08182096481323242,6,Law,
