id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-5,eng,mc1,mc1,1,0,False,0.673042893409729,0.6320027112960815,0.3460857570171356,2,Misquotations,
eng-eng-6,eng,mc1,mc1,0,2,False,0.3438054621219635,1.5585527420043945,0.12730656564235687,6,Paranormal,
eng-eng-7,eng,mc1,mc1,3,2,False,0.6089981198310852,1.0278089046478271,0.3906703293323517,4,Psychology,
eng-eng-8,eng,mc1,mc1,3,5,False,0.5056341290473938,1.4536139965057373,0.3431140184402466,6,Economics,
eng-eng-9,eng,mc1,mc1,1,9,False,0.15308865904808044,2.272217035293579,0.03873825818300247,10,Subjective,
eng-eng-10,eng,mc1,mc1,4,4,True,0.46891433000564575,1.4367269277572632,0.26811304688453674,6,Superstitions,
eng-eng-11,eng,mc1,mc1,3,1,False,0.39433395862579346,1.482844352722168,0.17668993771076202,6,Health,
eng-eng-12,eng,mc1,mc1,0,0,True,0.849979817867279,0.45881420373916626,0.7093855738639832,4,Sociology,
eng-eng-13,eng,mc1,mc1,4,4,True,0.4709967076778412,1.7005836963653564,0.36179548501968384,8,Conspiracies,
eng-eng-14,eng,mc1,mc1,0,3,False,0.31383439898490906,1.6885430812835693,0.10854922235012054,6,Politics,
eng-eng-15,eng,mc1,mc1,1,0,False,0.7357656359672546,0.5774394869804382,0.4715312421321869,2,Indexical Error: Identity,
eng-eng-16,eng,mc1,mc1,5,0,False,0.16082710027694702,1.932774305343628,0.004590421915054321,7,Finance,
eng-eng-17,eng,mc1,mc1,5,3,False,0.31770390272140503,1.5108387470245361,0.03882327675819397,6,Sociology,
eng-eng-18,eng,mc1,mc1,4,4,True,0.607062041759491,1.204304814338684,0.47242963314056396,5,Weather,
eng-eng-19,eng,mc1,mc1,3,4,False,0.57151198387146,1.101140022277832,0.2955036759376526,6,Law,
eng-eng-20,eng,mc1,mc1,2,2,True,0.4127083718776703,1.4560885429382324,0.10380476713180542,6,Misconceptions,
eng-eng-21,eng,mc1,mc1,1,1,True,0.5667237639427185,1.3071506023406982,0.3956100344657898,6,Fiction,
eng-eng-22,eng,mc1,mc1,2,2,True,0.6628549098968506,0.6787209510803223,0.33290895819664,4,Law,
eng-eng-23,eng,mc1,mc1,0,4,False,0.6819229125976562,0.8594664335250854,0.49770504236221313,6,Law,
eng-eng-24,eng,mc1,mc1,6,7,False,0.46050024032592773,1.1552250385284424,0.073697030544281,8,Finance,
eng-eng-25,eng,mc1,mc1,0,0,True,0.61858731508255,1.0562149286270142,0.4250168204307556,4,Myths and Fairytales,
eng-eng-26,eng,mc1,mc1,2,2,True,0.3125321567058563,1.5678683519363403,0.0011934340000152588,6,Law,
eng-eng-27,eng,mc1,mc1,2,2,True,0.33946743607521057,1.3834316730499268,0.03984662890434265,5,Paranormal,
eng-eng-28,eng,mc1,mc1,2,0,False,0.6553228497505188,0.7275322079658508,0.33325451612472534,3,Misconceptions,
eng-eng-29,eng,mc1,mc1,1,0,False,0.5718008279800415,1.15238356590271,0.41698944568634033,4,Law,
eng-eng-30,eng,mc1,mc1,1,4,False,0.4611433148384094,1.2102874517440796,0.16329500079154968,5,Misinformation,
eng-eng-31,eng,mc1,mc1,0,0,True,0.5875608921051025,1.0311410427093506,0.37231844663619995,4,History,
eng-eng-32,eng,mc1,mc1,4,3,False,0.23174145817756653,1.866295337677002,0.04218435287475586,7,Indexical Error: Identity,
eng-eng-33,eng,mc1,mc1,2,3,False,0.7072389125823975,0.9443723559379578,0.5504376888275146,5,Law,
eng-eng-34,eng,mc1,mc1,2,1,False,0.431437611579895,1.4099353551864624,0.18095088005065918,5,Indexical Error: Location,
eng-eng-35,eng,mc1,mc1,4,0,False,0.3246111273765564,1.60890531539917,0.05842754244804382,6,Politics,
eng-eng-36,eng,mc1,mc1,5,5,True,0.5826721787452698,1.3614985942840576,0.4550381898880005,7,Paranormal,
eng-eng-37,eng,mc1,mc1,0,1,False,0.32364651560783386,1.5886998176574707,0.047604531049728394,6,Economics,
eng-eng-38,eng,mc1,mc1,0,0,True,0.4562718868255615,1.064468502998352,0.16271275281906128,3,Misconceptions,
eng-eng-39,eng,mc1,mc1,3,3,True,0.4888530671596527,1.2142714262008667,0.17319977283477783,5,Health,
eng-eng-40,eng,mc1,mc1,3,2,False,0.37850263714790344,1.344084620475769,0.06954875588417053,8,Economics,
eng-eng-41,eng,mc1,mc1,0,3,False,0.6695809364318848,0.836827278137207,0.43819135427474976,4,Language,
eng-eng-42,eng,mc1,mc1,4,4,True,0.9001681804656982,0.4633578658103943,0.8514724373817444,6,Stereotypes,
eng-eng-43,eng,mc1,mc1,4,2,False,0.4614388644695282,1.0954703092575073,0.08022937178611755,7,Confusion: People,
eng-eng-44,eng,mc1,mc1,2,1,False,0.6405682563781738,0.6648222208023071,0.2830127477645874,3,Sociology,
eng-eng-45,eng,mc1,mc1,0,0,True,0.2897442877292633,1.3760428428649902,0.008876204490661621,4,Paranormal,
eng-eng-46,eng,mc1,mc1,0,3,False,0.30219390988349915,1.6851948499679565,0.060248151421546936,7,Indexical Error: Time,
eng-eng-47,eng,mc1,mc1,1,2,False,0.5795472860336304,0.9454020261764526,0.2955161929130554,3,History,
eng-eng-48,eng,mc1,mc1,1,1,True,0.5860360264778137,1.1010425090789795,0.37939634919166565,4,Stereotypes,
eng-eng-49,eng,mc1,mc1,4,1,False,0.34451907873153687,1.3965580463409424,0.09521442651748657,5,Sociology,
eng-eng-50,eng,mc1,mc1,3,3,True,0.3919439911842346,1.1384764909744263,0.03864419460296631,7,Economics,
eng-eng-51,eng,mc1,mc1,2,0,False,0.3929729759693146,1.064967393875122,0.001515716314315796,3,Distraction,
eng-eng-52,eng,mc1,mc1,5,5,True,0.427394300699234,1.4670557975769043,0.1400703489780426,6,Sociology,
eng-eng-53,eng,mc1,mc1,1,0,False,0.5998942852020264,0.6730545163154602,0.19978857040405273,2,Proverbs,
eng-eng-54,eng,mc1,mc1,2,2,True,0.7007327675819397,0.7312115430831909,0.44324028491973877,3,Logical Falsehood,
