id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-5,eng,mc1,mc1,1,0,False,0.9393935799598694,0.22863292694091797,0.8787871599197388,2,Misquotations,
eng-eng-6,eng,mc1,mc1,1,2,False,0.553741991519928,1.3820054531097412,0.42387017607688904,6,Paranormal,
eng-eng-7,eng,mc1,mc1,3,2,False,0.4055289626121521,1.1846814155578613,0.05360415577888489,4,Psychology,
eng-eng-8,eng,mc1,mc1,3,5,False,0.48222342133522034,1.4931626319885254,0.31020307540893555,6,Economics,
eng-eng-9,eng,mc1,mc1,6,9,False,0.13704870641231537,2.2708990573883057,0.008325919508934021,10,Subjective,
eng-eng-10,eng,mc1,mc1,4,4,True,0.38333937525749207,1.5248290300369263,0.11331391334533691,6,Superstitions,
eng-eng-11,eng,mc1,mc1,3,1,False,0.3321896195411682,1.5827581882476807,0.09333303570747375,6,Health,
eng-eng-12,eng,mc1,mc1,0,0,True,0.7871365547180176,0.6595876812934875,0.6236000657081604,4,Sociology,
eng-eng-13,eng,mc1,mc1,4,4,True,0.23318730294704437,1.9448058605194092,0.028313174843788147,8,Conspiracies,
eng-eng-14,eng,mc1,mc1,0,3,False,0.28764989972114563,1.6345603466033936,0.03978942334651947,6,Politics,
eng-eng-15,eng,mc1,mc1,1,0,False,0.8442174196243286,0.43260979652404785,0.6884348392486572,2,Indexical Error: Identity,
eng-eng-16,eng,mc1,mc1,4,0,False,0.18655036389827728,1.9171489477157593,0.009961158037185669,7,Finance,
eng-eng-17,eng,mc1,mc1,2,3,False,0.35771608352661133,1.4875224828720093,0.13862784206867218,6,Sociology,
eng-eng-18,eng,mc1,mc1,4,4,True,0.37557604908943176,1.46117103099823,0.1429496556520462,5,Weather,
eng-eng-19,eng,mc1,mc1,3,4,False,0.47726139426231384,1.0983201265335083,0.15020236372947693,6,Law,
eng-eng-20,eng,mc1,mc1,4,2,False,0.19273287057876587,1.7827764749526978,0.0028037726879119873,6,Misconceptions,
eng-eng-21,eng,mc1,mc1,1,1,True,0.527155876159668,1.3438130617141724,0.31507429480552673,6,Fiction,
eng-eng-22,eng,mc1,mc1,3,2,False,0.6099660396575928,0.8073532581329346,0.26249077916145325,4,Law,
eng-eng-23,eng,mc1,mc1,0,4,False,0.5289188623428345,1.0332615375518799,0.22148269414901733,6,Law,
eng-eng-24,eng,mc1,mc1,6,7,False,0.43470853567123413,1.1771283149719238,0.012039631605148315,8,Finance,
eng-eng-25,eng,mc1,mc1,0,0,True,0.3977249562740326,1.3257033824920654,0.1558973789215088,4,Myths and Fairytales,
